ACOSTA, María Julia,Frente para la Victoria - PJ,Catamarca,AFIRMATIVO
ACUÑA KUNZ, Juan Erwin,Union Cívica Radical,Santa Cruz,AFIRMATIVO
ACUÑA, Hugo Rodolfo,Movimiento Popular Neuquino,Neuquén,AFIRMATIVO
AGOSTO, Walter Alfredo,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
AGUAD, Oscar Raúl,Union Cívica Radical,Córdoba,AFIRMATIVO
ALBARRACIN, Jorge Luis,De la Concertación,Mendoza,AFIRMATIVO
ALBRISI, César Alfredo,Frente Justicia Unión y Libertad,Córdoba,AFIRMATIVO
ALCUAZ, Horacio Alberto,Coalición Cívica - ARI - GEN - UPT,Buenos Aires,AFIRMATIVO
ALFARO, German Enrique,Frente para la Victoria - PJ,Tucumán,AFIRMATIVO
ALVAREZ, Juan José,Unión Celeste y Blanca,Buenos Aires,AFIRMATIVO
ALVARO, Héctor Jorge,De la Concertación,Mendoza,AFIRMATIVO
AMENTA, Marcelo Eduardo,Recrear para el Crecimiento,Buenos Aires,AFIRMATIVO
ARBO, José Ameghino,Partido Liberal de Corrientes,Corrientes,AFIRMATIVO
ARDID, Mario Rolando,Partido Nuevo Contra la Corrupción,Córdoba,AFIRMATIVO
ARETA, María Josefa,Frente de Todos,Corrientes,AFIRMATIVO
ARGÜELLO, Octavio,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
ARRIAGA, Julio Esteban,Frente para la Victoria - PJ,Rio Negro,AFIRMATIVO
AUGSBURGER, Silvia,Partido Socialista,Santa Fe,AFIRMATIVO
AZCOITI, Pedro José,Union Cívica Radical,Buenos Aires,AFIRMATIVO
BALADRON, Manuel Justo,Frente para la Victoria - PJ,La Pampa,AFIRMATIVO
BALDATA, Griselda Angela,Coalición Cívica - ARI - GEN - UPT,Córdoba,AFIRMATIVO
BARRIOS, Miguel Angel,Partido Socialista,Santa Fe,AFIRMATIVO
BASTEIRO, Sergio Ariel,Encuentro Popular y Social,Buenos Aires,AFIRMATIVO
BAYONZO, Liliana Amelia,Union Cívica Radical,Chaco,AFIRMATIVO
BEDANO, Nora Esther,Frente para la Victoria - PJ,Córdoba,AFIRMATIVO
BELOUS, Nélida,A.R.I Autónomo 8 +,Tierra del Fuego,AFIRMATIVO
BENAS, Verónica Claudia,A.R.I Autónomo 8 +,Santa Fe,AFIRMATIVO
BERNAZZA, Claudia Alicia,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
BERRAUTE, Ana,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
BERTOL, Paula María,Propuesta Republicana,Cdad. Aut. Bs. As.,AFIRMATIVO
BERTONE, Rosana Andrea,Frente para la Victoria - PJ,Tierra del Fuego,AFIRMATIVO
BEVERAGGI, Margarita Beatriz,Union Cívica Radical,Chaco,AFIRMATIVO
BIANCHI SILVESTRE, Marcela Alejandra,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
BIANCHI, Ivana María,Frente Justicia Unión y Libertad,San Luis,AFIRMATIVO
BIANCO, Lía Fabiola,Frente para la Victoria - PJ,Misiones,AFIRMATIVO
BIDEGAIN, Gloria,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
BISUTTI, Delia Beatriz,A.R.I Autónomo 8 +,Cdad. Aut. Bs. As.,AFIRMATIVO
BRILLO, José Ricardo,Movimiento Popular Neuquino,Neuquén,AFIRMATIVO
BULLRICH, Patricia,Coalición Cívica - ARI - GEN - UPT,Cdad. Aut. Bs. As.,AFIRMATIVO
BURZACO, Eugenio,Propuesta Republicana,Buenos Aires,AFIRMATIVO
CALCHAQUI, Mariel,Frente para la Victoria - PJ,Tierra del Fuego,AFIRMATIVO
CAMAÑO, Dante Alberto,Nacional Sindical,Buenos Aires,AFIRMATIVO
CAMAÑO, Graciela,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
CANELA, Susana Mercedes,Frente para la Victoria - PJ,Salta,AFIRMATIVO
CANTERO GUTIERREZ, Alberto,Frente para la Victoria - PJ,Córdoba,AFIRMATIVO
CARMONA, María Araceli,Frente para la Victoria - PJ,Corrientes,AFIRMATIVO
CASELLES, Graciela María,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
CEJAS, Jorge Alberto,Frente para la Victoria - PJ,Rio Negro,AFIRMATIVO
CESAR, Nora Noemí,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
CHIQUICHANO, Rosa Laudelina,Frente para la Victoria - PJ,Chubut,AFIRMATIVO
CIGOGNA, Luis Francisco Jorge,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
COMELLI, Alicia Marcela,Movimiento Popular Neuquino,Neuquén,AFIRMATIVO
CONTI, Diana Beatriz,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
CORDOBA, Stella Maris,Frente para la Victoria - PJ,Tucumán,AFIRMATIVO
CORTINA, Roy,Partido Socialista,Cdad. Aut. Bs. As.,AFIRMATIVO
COSCIA, Jorge Edmundo,Frente para la Victoria - PJ,Cdad. Aut. Bs. As.,AFIRMATIVO
CUEVAS, Hugo Oscar,De la Concertación,Rio Negro,AFIRMATIVO
DAHER, Zulema Beatríz,Frente para la Victoria - PJ,Salta,AFIRMATIVO
DALLA FONTANA, Ariel Raúl Armando,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
DAMILANO GRIVARELLO, Viviana Mónica,Frente para la Victoria - PJ,Chaco,AFIRMATIVO
DATO, Alfredo Carlos,Frente para la Victoria - PJ,Tucumán,AFIRMATIVO
de la ROSA, Maria Graciela,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
DE MARCHI, Omar Bruno,Demócrata de Mendoza,Mendoza,AFIRMATIVO
del CAMPILLO, Héctor Eduardo,Union Cívica Radical,Córdoba,AFIRMATIVO
di TULLIO, Juliana,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
DIAZ BANCALARI, José María,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
DIAZ ROIG, Juan Carlos,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
DIEZ, María Inés,Renovador de Salta,Salta,AFIRMATIVO
DOVENA, Miguel Dante,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
ERRO, Norberto Pedro,De la Concertación,Buenos Aires,AFIRMATIVO
FADEL, Patricia Susana,Frente para la Victoria - PJ,Mendoza,AFIRMATIVO
FERNANDEZ BASUALDO, Luis María,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
FERNANDEZ, Marcelo Omar,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
FERRA de BARTOL, Margarita,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
FERRO, Francisco José,Coalición Cívica - ARI - GEN - UPT,Buenos Aires,AFIRMATIVO
FLORES, Héctor,Coalición Cívica - ARI - GEN - UPT,Buenos Aires,AFIRMATIVO
GALANTINI, Eduardo Leonel,Frente para la Victoria - PJ,Corrientes,AFIRMATIVO
GALVALISI, Luis Alberto,Propuesta Republicana,Cdad. Aut. Bs. As.,AFIRMATIVO
GARCIA HAMILTON, José Ignacio,Union Cívica Radical,Tucumán,AFIRMATIVO
GARCIA, Irma Adriana,Frente para la Victoria - PJ,La Pampa,AFIRMATIVO
GARCIA, María Teresa,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
GARCIA, Susana Rosa,Coalición Cívica - ARI - GEN - UPT,Santa Fe,AFIRMATIVO
GEREZ, Elda Ramona,Partido Socialista,Santa Fe,AFIRMATIVO
GIANNETTASIO, Graciela María,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
GIL LOZANO, Claudia Fernanda,Coalición Cívica - ARI - GEN - UPT,Cdad. Aut. Bs. As.,AFIRMATIVO
GIOJA, Juan Carlos,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
GIUBERGIA, Miguel Angel,Union Cívica Radical,Jujuy,AFIRMATIVO
GIUDICI, Silvana Myriam,Union Cívica Radical,Cdad. Aut. Bs. As.,AFIRMATIVO
GODOY, Ruperto Eduardo,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
GONZALEZ, Juan Dante,Frente para la Victoria - PJ,Mendoza,AFIRMATIVO
GONZALEZ, María América,A.R.I Autónomo 8 +,Cdad. Aut. Bs. As.,AFIRMATIVO
GONZALEZ, Nancy Susana,Frente para la Victoria - PJ,Chubut,AFIRMATIVO
GORBACZ, Leonardo Ariel,A.R.I Autónomo 8 +,Tierra del Fuego,AFIRMATIVO
GRIBAUDO, Christian Alejandro,Propuesta Republicana,Buenos Aires,AFIRMATIVO
GULLO, Juan Carlos Dante,Frente para la Victoria - PJ,Cdad. Aut. Bs. As.,AFIRMATIVO
GUTIERREZ, Graciela Beatriz,Frente para la Victoria - PJ,Santa Cruz,AFIRMATIVO
HERRERA, Alberto,Frente para la Victoria - PJ,Tucumán,AFIRMATIVO
HERRERA, Griselda Noemí,Frente para la Victoria - PJ,La Rioja,AFIRMATIVO
HERRERA, José Alberto,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
HOTTON, Cynthia Liliana,Propuesta Republicana,Cdad. Aut. Bs. As.,AFIRMATIVO
IBARRA, Vilma Lidia,Encuentro Popular y Social,Cdad. Aut. Bs. As.,AFIRMATIVO
IGLESIAS, Fernando Adolfo,Coalición Cívica - ARI - GEN - UPT,Cdad. Aut. Bs. As.,AFIRMATIVO
ILARREGUI, Luis Alfredo,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
IRRAZABAL, Juan Manuel,Frente para la Victoria - PJ,Misiones,AFIRMATIVO
ITURRIETA, Miguel Angel,Frente para la Victoria - PJ,Misiones,AFIRMATIVO
KAKUBUR, Emilio,Dignidad Peronista,Misiones,AFIRMATIVO
KENNY, Eduardo Enrique Federico,Union Cívica Radical,La Pampa,AFIRMATIVO
KORENFELD, Beatriz Liliana,Frente para la Victoria - PJ,Santa Cruz,AFIRMATIVO
KRONEBERGER, Daniel Ricardo,Union Cívica Radical,La Pampa,AFIRMATIVO
KUNKEL, Carlos Miguel,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
