AGUAD, Oscar Raúl,Union Cívica Radical,Córdoba,AFIRMATIVO
ALFONSIN, Ricardo Luis,Union Cívica Radical,Buenos Aires,AFIRMATIVO
ALONSO, Gumersindo Federico,Frente Cívico - Córdoba,Córdoba,AFIRMATIVO
ALONSO, Laura,Propuesta Republicana,Cdad. Aut. Bs. As.,AFIRMATIVO
ALVAREZ, Elsa María,Union Cívica Radical,Santa Cruz,AFIRMATIVO
ALVAREZ, Jorge Mario,Union Cívica Radical,Santa Fe,AFIRMATIVO
ALVARO, Héctor Jorge,De la Concertación,Mendoza,AFIRMATIVO
AMADEO, Eduardo Pablo,Peronismo Federal,Buenos Aires,AFIRMATIVO
ARBO, José Ameghino,Liberal de Corrientes,Corrientes,AFIRMATIVO
ARENA, Celia Isabel,Peronismo Federal,Santa Fe,AFIRMATIVO
ASPIAZU, Lucio Bernardo,Union Cívica Radical,Corrientes,AFIRMATIVO
ATANASOF, Alfredo Néstor,Peronismo Federal,Buenos Aires,AFIRMATIVO
BARBIERI, Mario Leandro,Union Cívica Radical,Buenos Aires,AFIRMATIVO
BENEDETTI, Atilio,Union Cívica Radical,Entre Ríos,AFIRMATIVO
BERTOL, Paula María,Propuesta Republicana,Cdad. Aut. Bs. As.,AFIRMATIVO
BIANCHI, Ivana María,Peronismo Federal,San Luis,AFIRMATIVO
BURYAILE, Ricardo,Union Cívica Radical,Formosa,AFIRMATIVO
CARRANZA, Carlos Alberto,Peronismo Federal,Santa Fe,AFIRMATIVO
CASAÑAS, Juan Francisco,Union Cívica Radical,Tucumán,AFIRMATIVO
CASTALDO, Norah Susana,Union Cívica Radical,Tucumán,AFIRMATIVO
CHEMES, Jorge Omar,Union Cívica Radical,Entre Ríos,AFIRMATIVO
COSTA, Eduardo Raúl,Union Cívica Radical,Santa Cruz,AFIRMATIVO
CREMER de BUSTI, María Cristina,Peronismo Federal,Entre Ríos,AFIRMATIVO
CUSINATO, Gustavo,Union Cívica Radical,Entre Ríos,AFIRMATIVO
DAHER, Zulema Beatríz,Peronismo Federal,Salta,AFIRMATIVO
DE MARCHI, Omar Bruno,Demócrata de Mendoza,Mendoza,AFIRMATIVO
DE NARVAEZ, Francisco,Peronismo Federal,Buenos Aires,AFIRMATIVO
del CAMPILLO, Héctor Eduardo,Union Cívica Radical,Córdoba,AFIRMATIVO
ERRO, Norberto Pedro,Union Cívica Radical,Buenos Aires,AFIRMATIVO
FADUL, Liliana,Partido Federal Fueguino,Tierra del Fuego,AFIRMATIVO
FAUSTINELLI, Hipólito,Union Cívica Radical,Córdoba,AFIRMATIVO
FERNANDEZ, Rodolfo Alfredo,Union Cívica Radical,Corrientes,AFIRMATIVO
FERRARI, Gustavo,Peronismo Federal,Buenos Aires,AFIRMATIVO
FIAD, Mario Raymundo,Union Cívica Radical,Jujuy,AFIRMATIVO
FORTE, Ulises,Union Cívica Radical,La Pampa,AFIRMATIVO
FORTUNA, Francisco Jose,Córdoba Federal,Córdoba,AFIRMATIVO
GAMBARO, Natalia,Peronismo Federal,Buenos Aires,AFIRMATIVO
GARCIA, Irma Adriana,Peronismo Federal,La Pampa,AFIRMATIVO
GARDELLA, Patricia Susana,Corriente de Pensamiento Federal,Buenos Aires,AFIRMATIVO
GARNERO, Estela,Córdoba Federal,Córdoba,AFIRMATIVO
GIL LAVEDRA, Ricardo Rodolfo,Union Cívica Radical,Cdad. Aut. Bs. As.,AFIRMATIVO
GIUBERGIA, Miguel Angel,Union Cívica Radical,Jujuy,AFIRMATIVO
GIUDICI, Silvana Myriam,Union Cívica Radical,Cdad. Aut. Bs. As.,AFIRMATIVO
GONZALEZ, Gladys Esther,Propuesta Republicana,Buenos Aires,AFIRMATIVO
GRIBAUDO, Christian Alejandro,Propuesta Republicana,Buenos Aires,AFIRMATIVO
HOTTON, Cynthia Liliana,Valores para mi País,Cdad. Aut. Bs. As.,AFIRMATIVO
KATZ, Daniel,Union Cívica Radical,Buenos Aires,AFIRMATIVO
KENNY, Eduardo Enrique Federico,Union Cívica Radical,La Pampa,AFIRMATIVO
MAJDALANI, Silvia Cristina,Propuesta Republicana,Buenos Aires,AFIRMATIVO
MANSUR, Ricardo Alfredo,Union Cívica Radical,Mendoza,AFIRMATIVO
MARTINEZ ODDONE, Heriberto Agustín,Union Cívica Radical,Córdoba,AFIRMATIVO
MARTINEZ, Ernesto Félix,Frente Cívico - Córdoba,Córdoba,AFIRMATIVO
MARTINEZ, Julio Cesar,Union Cívica Radical,La Rioja,AFIRMATIVO
MARTINEZ, Soledad,Propuesta Republicana,Buenos Aires,AFIRMATIVO
MAZZARELLA, Susana del Valle,Frente Cívico - Córdoba,Córdoba,AFIRMATIVO
MERLO, Mario Raúl,Peronismo Federal,San Luis,AFIRMATIVO
MOLAS, Pedro Omar,Union Cívica Radical,Catamarca,AFIRMATIVO
MOUILLERON, Roberto Mario,Peronismo Federal,Buenos Aires,AFIRMATIVO
OBIGLIO, Julián Martín,Propuesta Republicana,Cdad. Aut. Bs. As.,AFIRMATIVO
PANSA, Sergio Horacio,Peronismo Federal,San Luis,AFIRMATIVO
PAROLI, Raúl Omar,Frente Cívico y Social de Catamarca,Catamarca,AFIRMATIVO
PEREZ, Alberto José,Peronismo Federal,San Luis,AFIRMATIVO
PINEDO, Federico,Propuesta Republicana,Cdad. Aut. Bs. As.,AFIRMATIVO
PINTO, Sergio Damián,Union Cívica Radical,Mendoza,AFIRMATIVO
PORTELA, Agustín Alberto,Union Cívica Radical,Corrientes,AFIRMATIVO
RIOBOO, Sandra Adriana,Union Cívica Radical,Buenos Aires,AFIRMATIVO
RIVARA, Raúl Alberto,Peronismo Federal,Buenos Aires,AFIRMATIVO
RUCCI, Claudia Monica,Peronismo Federal,Buenos Aires,AFIRMATIVO
SATRAGNO, Lidia Elsa,Propuesta Republicana,Buenos Aires,AFIRMATIVO
